"MMID","New_name","Keywords","Author","Institution","Dataset_Available","Subject_name","Short_Title","Subject_name.x","Area","Region","Location","Start_Year","End_Year","Data_Time_Points","Unit_Type","Temporal_Resolution","Spatial_Resolution","Dataset_Title","Compilation_Title","Publication_Year","Reference","Available_Metadata","Metadata_name","User_Contact","Institution_Type","Research_Fund","Research_Field","SE_Interaction","Data_Uncertanty","Notes","Lat","Long"
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Hyporhamphus gilli","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Hyporhamphus naos","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Hyporhamphus rosae","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Hyporhamphus snyderi","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Ophiodon elongatus","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Kathetostoma averruncus","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Girella nigricans","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Hermosilla azurea","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Kyphosus analogus","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Kyphosus elegans","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Medialuna californiensis","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Sectator ocyurus","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Bodianus diplotaenia","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Halichoeres nicholsi","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Halichoeres notospilus","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Halichoeres semicinctus","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Semicossyphus pulcher","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Lobotes pacificus","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Hoplopagrus guentheri","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Lutjanus aratus","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Lutjanus argentiventris","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Lutjanus colorado","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Lutjanus guttatus","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Lutjanus inermis","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Lutjanus jordani","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Lutjanus novemfasciatus","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Lutjanus peru","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Lutjanus viridis","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Calamus brachysomus","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Caulolatilus affinis","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Caulolatilus hubbsi","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Caulolatilus princeps","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Merluccius angustimanus","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Merluccius productus","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
1663,"Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Sinaloa Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama","CONAPESCA","CONAPESCA",1,"Manta birostris","Embarcaciones Registradas para Pesca de Altura (Escama) Sinaloa 2013","Escama","Pacific","G. Of California","Sinaloa",2013,2013,1,"Counts","Year","State","EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Pressure",NA,NA,NA,NA
