"","Family","Genero","Especie","Name","Inicio","Key","Inicio_II","Key_II"
"202","","Enchelycore","octaviana","Enchelycore octaviana","Presencia de Enchelycore octaviana en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Enchelycore octaviana en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"203","","Muraena","argus","Muraena argus","Presencia de Muraena argus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Muraena argus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"204","","Muraena","lentiginosa","Muraena lentiginosa","Presencia de Muraena lentiginosa en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Muraena lentiginosa en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"205","","Gymnothorax","castaneus","Gymnothorax castaneus","Presencia de Gymnothorax castaneus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Gymnothorax castaneus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"206","","Gymnothorax","dovii","Gymnothorax dovii","Presencia de Gymnothorax dovii en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Gymnothorax dovii en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"207","","Gymnothorax","panamensis","Gymnothorax panamensis","Presencia de Gymnothorax panamensis en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Gymnothorax panamensis en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"208","","Gymnomuraena","zebra","Gymnomuraena zebra","Presencia de Gymnomuraena zebra en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Gymnomuraena zebra en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"209","","Uropterygius","macrocephalus","Uropterygius macrocephalus","Presencia de Uropterygius macrocephalus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Uropterygius macrocephalus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"210","","Uropterygius","polystictus","Uropterygius polystictus","Presencia de Uropterygius polystictus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Uropterygius polystictus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"211","","Scuticaria","tigrina","Scuticaria tigrina","Presencia de Scuticaria tigrina en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Scuticaria tigrina en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"212","Opistognathidae","Opistognathus","punctatus","Opistognathus punctatus","Presencia de Opistognathus punctatus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Opistognathus punctatus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"213","","Opistognathus","rhomaleus","Opistognathus rhomaleus","Presencia de Opistognathus rhomaleus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Opistognathus rhomaleus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"214","","Opistognathus","rosenblatti","Opistognathus rosenblatti","Presencia de Opistognathus rosenblatti en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Opistognathus rosenblatti en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"215","","Opistognathus","scops","Opistognathus scops","Presencia de Opistognathus scops en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Opistognathus scops en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"216","Ophichthidae","Callechelys","cliffi","Callechelys cliffi","Presencia de Callechelys cliffi en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Callechelys cliffi en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"217","","Callechelys","eristigma","Callechelys eristigma","Presencia de Callechelys eristigma en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Callechelys eristigma en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"218","","Myrichthys","tigrinus","Myrichthys tigrinus","Presencia de Myrichthys tigrinus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Myrichthys tigrinus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"219","","Myrichthys","maculosus","Myrichthys maculosus","Presencia de Myrichthys maculosus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Myrichthys maculosus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"220","","Myrophis","vafer","Myrophis vafer","Presencia de Myrophis vafer en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Myrophis vafer en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"221","","Phaenomonas","pinnata","Phaenomonas pinnata","Presencia de Phaenomonas pinnata en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Phaenomonas pinnata en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"222","","Quassiremus","nothochir","Quassiremus nothochir","Presencia de Quassiremus nothochir en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Quassiremus nothochir en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"223","Ophidiidae","Petrotyx","hopkinsi","Petrotyx hopkinsi","Presencia de Petrotyx hopkinsi en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Petrotyx hopkinsi en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"224","Ostraciidae ","Ostracion","meleagris","Ostracion meleagris","Presencia de Ostracion meleagris en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Ostracion meleagris en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"225","Pomacanthidae","Holacanthus","clarionensis","Holacanthus clarionensis","Presencia de Holacanthus clarionensis en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Holacanthus clarionensis en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"226","","Holacanthus","passer ","Holacanthus passer ","Presencia de Holacanthus passer  en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Holacanthus passer  en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"227","","Pomacanthus","zonipectus","Pomacanthus zonipectus","Presencia de Pomacanthus zonipectus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Pomacanthus zonipectus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"228","Pomacentridae","Abudefduf","concolor","Abudefduf concolor","Presencia de Abudefduf concolor en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Abudefduf concolor en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"229","","Abudefduf","declivifrons","Abudefduf declivifrons","Presencia de Abudefduf declivifrons en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Abudefduf declivifrons en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"230","","Abudefduf","troschelii","Abudefduf troschelii","Presencia de Abudefduf troschelii en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Abudefduf troschelii en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"231","","Chromis","alta","Chromis alta","Presencia de Chromis alta en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Chromis alta en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"232","","Chromis","atrilobata","Chromis atrilobata","Presencia de Chromis atrilobata en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Chromis atrilobata en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"233","","Chromis","limbaughi","Chromis limbaughi","Presencia de Chromis limbaughi en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Chromis limbaughi en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"234","","Hypsypops","rubicundus","Hypsypops rubicundus","Presencia de Hypsypops rubicundus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Hypsypops rubicundus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"235","","Microspathodon","bairdii","Microspathodon bairdii","Presencia de Microspathodon bairdii en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Microspathodon bairdii en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"236","","Microspathodon","dorsalis","Microspathodon dorsalis","Presencia de Microspathodon dorsalis en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Microspathodon dorsalis en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"237","","Stegastes","acapulcoensis","Stegastes acapulcoensis","Presencia de Stegastes acapulcoensis en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Stegastes acapulcoensis en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"238","","Stegastes","flavilatus","Stegastes flavilatus","Presencia de Stegastes flavilatus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Stegastes flavilatus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"239","","Stegastes","leucorus","Stegastes leucorus","Presencia de Stegastes leucorus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Stegastes leucorus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"240","","Stegastes","rectifraenum","Stegastes rectifraenum","Presencia de Stegastes rectifraenum en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Stegastes rectifraenum en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"241","Priacanthidae","Heteropriacanthus","cruentatus","Heteropriacanthus cruentatus","Presencia de Heteropriacanthus cruentatus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Heteropriacanthus cruentatus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"242","","Pristigenys","serrula","Pristigenys serrula","Presencia de Pristigenys serrula en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Pristigenys serrula en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"243","Scaridae","Calotomus","carolinus","Calotomus carolinus","Presencia de Calotomus carolinus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Calotomus carolinus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"244","","Nicholsina","denticulata","Nicholsina denticulata","Presencia de Nicholsina denticulata en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Nicholsina denticulata en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"245","","Scarus","compressus","Scarus compressus","Presencia de Scarus compressus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Scarus compressus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"246","","Scarus","ghobban","Scarus ghobban","Presencia de Scarus ghobban en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Scarus ghobban en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"247","","Scarus","perrico","Scarus perrico","Presencia de Scarus perrico en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Scarus perrico en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"248","","Scarus","rubroviolaceus","Scarus rubroviolaceus","Presencia de Scarus rubroviolaceus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Scarus rubroviolaceus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"249","Scianidae","Atractoscion","nobilis","Atractoscion nobilis","Presencia de Atractoscion nobilis en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Atractoscion nobilis en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"250","","Pareques","viola","Pareques viola","Presencia de Pareques viola en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Pareques viola en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"251","","Pareques","fuscovittatus","Pareques fuscovittatus","Presencia de Pareques fuscovittatus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Pareques fuscovittatus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"252","Scorpaenidae","Pontinus","furcirhinus ","Pontinus furcirhinus ","Presencia de Pontinus furcirhinus  en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Pontinus furcirhinus  en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"253","","Scorpaena","guttata","Scorpaena guttata","Presencia de Scorpaena guttata en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Scorpaena guttata en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"254","","Scorpaena","histrio","Scorpaena histrio","Presencia de Scorpaena histrio en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Scorpaena histrio en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"255","","Scorpaena","mystes","Scorpaena mystes","Presencia de Scorpaena mystes en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Scorpaena mystes en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"256","","Scorpaena","plumieri","Scorpaena plumieri","Presencia de Scorpaena plumieri en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Scorpaena plumieri en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"257","","Scorpaenodes","xyris","Scorpaenodes xyris","Presencia de Scorpaenodes xyris en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Scorpaenodes xyris en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"258","","Sebastes","constellatus","Sebastes constellatus","Presencia de Sebastes constellatus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Sebastes constellatus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"259","","Sebastes","exsul","Sebastes exsul","Presencia de Sebastes exsul en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Sebastes exsul en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"260","Serranidae","Alphestes","immaculatus","Alphestes immaculatus","Presencia de Alphestes immaculatus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Alphestes immaculatus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"261","","Alphestes","multiguttatus","Alphestes multiguttatus","Presencia de Alphestes multiguttatus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Alphestes multiguttatus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"262","","Dermatolepis","dermatolepis","Dermatolepis dermatolepis","Presencia de Dermatolepis dermatolepis en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Dermatolepis dermatolepis en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"263","","Hyporthodus","acanthistius","Hyporthodus acanthistius","Presencia de Hyporthodus acanthistius en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Hyporthodus acanthistius en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"264","","Epinephelus","analogus","Epinephelus analogus","Presencia de Epinephelus analogus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Epinephelus analogus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"265","","Epinephelus","itajara ","Epinephelus itajara ","Presencia de Epinephelus itajara  en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Epinephelus itajara  en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"266","","Epinephelus","labriformis","Epinephelus labriformis","Presencia de Epinephelus labriformis en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Epinephelus labriformis en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"267","","Hyporthodus","niphobles","Hyporthodus niphobles","Presencia de Hyporthodus niphobles en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Hyporthodus niphobles en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"268","","Cephalopholis","panamensis","Cephalopholis panamensis","Presencia de Cephalopholis panamensis en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Cephalopholis panamensis en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"269","","Hemanthias","peruanus","Hemanthias peruanus","Presencia de Hemanthias peruanus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Hemanthias peruanus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"270","","Hemanthias","signifer","Hemanthias signifer","Presencia de Hemanthias signifer en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Hemanthias signifer en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"271","","Liopropoma","fasciatum","Liopropoma fasciatum","Presencia de Liopropoma fasciatum en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Liopropoma fasciatum en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"272","","Mycteroperca","jordani","Mycteroperca jordani","Presencia de Mycteroperca jordani en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Mycteroperca jordani en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"273","","Mycteroperca","prionura","Mycteroperca prionura","Presencia de Mycteroperca prionura en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Mycteroperca prionura en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"274","","Mycteroperca","rosacea","Mycteroperca rosacea","Presencia de Mycteroperca rosacea en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Mycteroperca rosacea en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"275","","Mycteroperca","xenarcha","Mycteroperca xenarcha","Presencia de Mycteroperca xenarcha en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Mycteroperca xenarcha en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"276","","Paralabrax","auroguttatus","Paralabrax auroguttatus","Presencia de Paralabrax auroguttatus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Paralabrax auroguttatus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"277","","Paralabrax","maculatofasciatus","Paralabrax maculatofasciatus","Presencia de Paralabrax maculatofasciatus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Paralabrax maculatofasciatus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"278","","Paralabrax","nebulifer","Paralabrax nebulifer","Presencia de Paralabrax nebulifer en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Paralabrax nebulifer en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"279","","Paranthias","colonus","Paranthias colonus","Presencia de Paranthias colonus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Paranthias colonus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"280","","Pronotogrammus","multifasciatus","Pronotogrammus multifasciatus","Presencia de Pronotogrammus multifasciatus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Pronotogrammus multifasciatus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"281","","Pseudogramma","thaumasia","Pseudogramma thaumasia","Presencia de Pseudogramma thaumasia en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Pseudogramma thaumasia en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"282","","Rypticus","bicolor","Rypticus bicolor","Presencia de Rypticus bicolor en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Rypticus bicolor en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"283","","Rypticus","nigripinnis","Rypticus nigripinnis","Presencia de Rypticus nigripinnis en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Rypticus nigripinnis en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"284","","Serranus","psittacinus","Serranus psittacinus","Presencia de Serranus psittacinus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Serranus psittacinus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"285","Sparidae","Calamus","brachysomus","Calamus brachysomus","Presencia de Calamus brachysomus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Calamus brachysomus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"286","Syngnathidae","Cosmocampus","arctus","Cosmocampus arctus","Presencia de Cosmocampus arctus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Cosmocampus arctus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"287","","Doryrhamphus","excisus","Doryrhamphus excisus","Presencia de Doryrhamphus excisus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Doryrhamphus excisus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"288","","Hippocampus","ingens","Hippocampus ingens","Presencia de Hippocampus ingens en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Hippocampus ingens en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"289","Synodontidae","Synodus","lacertinus","Synodus lacertinus","Presencia de Synodus lacertinus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Synodus lacertinus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"290","Tetraodontidae","Arothron","hispidus","Arothron hispidus","Presencia de Arothron hispidus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Arothron hispidus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"291","","Arothron","meleagris","Arothron meleagris","Presencia de Arothron meleagris en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Arothron meleagris en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"292","","Canthigaster","punctatissima","Canthigaster punctatissima","Presencia de Canthigaster punctatissima en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Canthigaster punctatissima en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"293","","Sphoeroides","annulatus","Sphoeroides annulatus","Presencia de Sphoeroides annulatus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Sphoeroides annulatus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"294","","Sphoeroides","lobatus","Sphoeroides lobatus","Presencia de Sphoeroides lobatus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Sphoeroides lobatus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"295","Tripterygiidae","Axoclinus","lucillae","Axoclinus lucillae","Presencia de Axoclinus lucillae en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Axoclinus lucillae en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"296","","Axoclinus","multicinctus","Axoclinus multicinctus","Presencia de Axoclinus multicinctus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Axoclinus multicinctus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"297","","Axoclinus","nigricaudus","Axoclinus nigricaudus","Presencia de Axoclinus nigricaudus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Axoclinus nigricaudus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"298","","Crocodilichthys","gracilis","Crocodilichthys gracilis","Presencia de Crocodilichthys gracilis en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Crocodilichthys gracilis en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"299","","Enneanectes","carminalis","Enneanectes carminalis","Presencia de Enneanectes carminalis en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Enneanectes carminalis en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"300","","Enneanectes","reticulatus","Enneanectes reticulatus","Presencia de Enneanectes reticulatus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Enneanectes reticulatus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"301","","Lepidonectes","clarkhubbsi","Lepidonectes clarkhubbsi","Presencia de Lepidonectes clarkhubbsi en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Lepidonectes clarkhubbsi en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
"302","Zanclidae","Zanclus","cornutus","Zanclus cornutus","Presencia de Zanclus cornutus en el Golfo de California","Abundancia; Peces; Vertebrados; Presencia; Ausencia","Diversidad Funccional de Zanclus cornutus en el Golfo de California","Nicho; Funcional; Redundancia; Peces; Vertebrados"
